"Intercept","distance_center","road_width","y","yhat","residual","CV_Score","Stud_residual","Intercept_SE","distance_center_SE","road_width_SE","Intercept_TV","distance_center_TV","road_width_TV","Local_R2","coords.x1","coords.x2","longitude","latitude","dominant_variable"
25.7401850828561,-1.19226763168069,0.257928443299925,39.59,29.3667646338855,10.2232353661145,0,1.46092351232553,1.29337666791887,0.108249428963748,0.0629246512157182,19.9015381375897,-11.0140777932415,4.09900473529358,0.422020286597838,702993.824935422,9320122.85889772,702993.824935422,9320122.85889772,"distance_center"
26.3077839880684,-1.22188267753272,0.246645105842701,18.45,20.1196073050515,-1.66960730505146,0,-0.236840917512397,1.29444086052806,0.107826531209028,0.0629330680853993,20.3236662178112,-11.3319297563604,3.91916544586713,0.429448887223771,705740.548063095,9306600.01829983,705740.548063095,9306600.01829983,"distance_center"
26.5635709175859,-1.22737847344392,0.230276815934189,29.15,30.5785776687535,-1.42857766875354,0,-0.203274781332938,1.29202689164833,0.10742303181919,0.0628172966277505,20.559611482774,-11.4256547470174,3.6658186247458,0.423361578186088,688463.505551969,9314651.78109043,688463.505551969,9314651.78109043,"distance_center"
26.8087541017653,-1.23795925142583,0.223206450581932,22.71,21.9315203598247,0.778479640175291,0,0.110950870440317,1.29672797116208,0.10810572312393,0.0630876351611604,20.6741542543733,-11.4513757056752,3.53803800081807,0.425315860813482,691128.074729693,9310860.27289833,691128.074729693,9310860.27289833,"distance_center"
25.7302007656962,-1.19057224092212,0.257920610854426,11.97,17.1867587590883,-5.21675875908829,0,-0.74869899233815,1.2916600721827,0.108075533177566,0.0628422822232362,19.9202571325258,-11.0161125827252,4.1042527694683,0.421093422958379,702729.011913825,9321353.69197178,702729.011913825,9321353.69197178,"distance_center"
26.0671631286753,-1.21288212635762,0.24660460442472,18.79,23.6560851417538,-4.86608514175383,0,-0.691176997152664,1.29762244416086,0.107740523045424,0.0630670981730469,20.0884034073041,-11.2574367756342,3.91019424657962,0.42163603427822,695842.074568029,9319358.09955438,695842.074568029,9319358.09955438,"distance_center"
26.8354485759791,-1.23516908557018,0.222733480697012,22.64,18.6743009866301,3.96569901336987,0,0.566561342841072,1.29304640786108,0.108078170663592,0.0629275486033369,20.7536623688313,-11.4284788314452,3.53952260401894,0.426664444348885,689933.579864359,9306895.25593717,689933.579864359,9306895.25593717,"distance_center"
25.8348830401778,-1.1993128752831,0.256170862890425,20.61,20.8214332485247,-0.211433248524713,0,-0.0302235462215314,1.29171700525378,0.108030347577264,0.0628502069273651,20.0004203204726,-11.1016293308262,4.07589529794989,0.423688691237365,703422.932245252,9317695.74006459,703422.932245252,9317695.74006459,"distance_center"
25.8079548464804,-1.1972033717357,0.257436137122182,16.47,20.5778799146747,-4.10787991467474,0,-0.583199070383545,1.29168870750321,0.108039271627899,0.0628477900838683,19.980011202828,-11.0811869952162,4.09618439691582,0.423886254046693,704631.416520232,9317640.05524603,704631.416520232,9317640.05524603,"distance_center"
25.9572486341262,-1.2014122194518,0.249147023610117,14.83,23.9816818908222,-9.15168189082216,0,-1.29606749354888,1.2952337859788,0.107753164467454,0.0629650703351514,20.0405895175985,-11.1496699460244,3.95690852537691,0.417501015506851,693530.550470242,9324830.29724397,693530.550470242,9324830.29724397,"distance_center"
25.8448990634055,-1.20019778803201,0.255310680692062,7.74,15.2654637720801,-7.52546377208013,0,-1.07184953393923,1.29214581849146,0.108046566848204,0.062870025224599,20.0015344193727,-11.108152929266,4.06092855506232,0.423305971999086,702388.337310347,9318074.51556344,702388.337310347,9318074.51556344,"distance_center"
25.9795453638647,-1.20426661557566,0.248634761085459,38.19,28.3768727792985,9.81312722070148,0,1.3931427414697,1.29680043624152,0.107826571900697,0.0630330035621986,20.0335723507007,-11.1685514465277,3.94451711062944,0.419139481887888,694311.61288638,9322847.74118173,694311.61288638,9322847.74118173,"distance_center"
25.6599553701128,-1.18496387007663,0.261554110644047,23.96,13.7038762879527,10.2561237120473,0,1.47117769234107,1.29111015393309,0.108038384217019,0.0628133930099945,19.8743347280983,-10.9679895591216,4.16398634288758,0.420539489825917,709454.252292721,9322121.95430947,709454.252292721,9322121.95430947,"distance_center"
25.9411084439368,-1.20655458336688,0.254013480939582,18.96,17.2124209708243,1.74757902917575,0,0.248342217617239,1.29061898854919,0.107841427951732,0.0628030613121172,20.0997418092365,-11.1882289235536,4.04460348958456,0.424786180805569,703508.204373556,9315883.81174963,703508.204373556,9315883.81174963,"distance_center"
25.7857118400624,-1.19357691211567,0.255331188895852,23.47,27.6780106434231,-4.20801064342314,0,-0.601187830928522,1.29237959927618,0.107952178458801,0.0628692374615789,19.952119218304,-11.0565338204008,4.06130564335048,0.419780475387114,699597.360450463,9322694.82856385,699597.360450463,9322694.82856385,"distance_center"
25.6604887848813,-1.18532819093572,0.260631481113781,27.05,24.2314064386973,2.81859356130268,0,0.399737177307867,1.29234614175932,0.10820110435021,0.0628726969712173,19.8557398484191,-10.954862226722,4.1453841439806,0.420381567010056,706056.649534064,9322444.92023783,706056.649534064,9322444.92023783,"distance_center"
25.7065889359003,-1.18955970542629,0.258931323956624,21.32,27.8713887411482,-6.55138874114824,0,-0.930910246173332,1.29352593881896,0.108292611508552,0.0629308213834903,19.8732689963462,-10.9846801998339,4.11453908059992,0.421535547706638,703656.862045389,9320876.49027319,703656.862045389,9320876.49027319,"distance_center"
26.0267239427212,-1.20409733976625,0.246866500042701,21.69,30.3531173203875,-8.6631173203875,0,-1.23392097047115,1.29426106801408,0.107589613161083,0.0629102922245508,20.1093307879967,-11.1915760675101,3.92410353398997,0.417118857284601,691561.900673731,9325031.97285616,691561.900673731,9325031.97285616,"distance_center"
26.4745023730762,-1.23254888245709,0.234619182019918,14.49,16.453238338301,-1.96323833830104,0,-0.279685916629767,1.29402597879178,0.107246232917549,0.0629165368323581,20.4590192213878,-11.4927009455398,3.72905429688642,0.4237918140433,694811.159361647,9315183.8019405,694811.159361647,9315183.8019405,"distance_center"
26.742276827249,-1.23827077083378,0.225568878312748,30.96,18.0147763250336,12.9452236749664,0,1.84237066385164,1.29673437701596,0.107876290881805,0.0630745414065409,20.622786980313,-11.4786183387645,3.57622700510599,0.424795752534802,692391.729158516,9312410.80358353,692391.729158516,9312410.80358353,"distance_center"
26.4372381411673,-1.22479907573776,0.241633420920025,20.37,26.9067030472574,-6.5367030472574,0,-0.936834055785314,1.29228955803156,0.107683528239908,0.0628230647389848,20.4576737286626,-11.37406152786,3.84625331355539,0.429830542106197,703878.277779975,9304181.11333784,703878.277779975,9304181.11333784,"distance_center"
26.1398079580759,-1.20956797232653,0.243207468120994,28.78,28.2559343251419,0.524065674858072,0,0.0745244161148088,1.29570752456645,0.107580975810584,0.0629606705346575,20.174157718828,-11.2433259060245,3.86284748964225,0.418050828384749,689413.046286149,9323565.14902162,689413.046286149,9323565.14902162,"distance_center"
25.9330405463992,-1.2007251026515,0.249961391558829,24.79,26.6507296193085,-1.86072961930847,0,-0.264023412328944,1.29601616379579,0.107849665243304,0.0630049140276581,20.0098125863231,-11.1333224812771,3.96733168224148,0.417914833870832,694325.03952919,9324426.3570846,694325.03952919,9324426.3570846,"distance_center"
26.4045475774685,-1.2233007904137,0.242851121666654,23.7,26.1063028262403,-2.40630282624035,0,-0.34113349313256,1.29243356191084,0.107672407231944,0.0628285604787169,20.4301005139714,-11.3613210836692,3.86529819903989,0.430144697944617,704833.4668582,9303587.69961248,704833.4668582,9303587.69961248,"distance_center"
26.6677522378212,-1.23256473705467,0.232150803252239,23.7,32.4364788159877,-8.73647881598766,0,-1.24896756119189,1.29077651903502,0.107747604783308,0.0627804251180044,20.6602396654673,-11.4393701793509,3.69782145972856,0.428439959744823,698561.39232211,9305455.27265547,698561.39232211,9305455.27265547,"distance_center"
26.1537252112069,-1.20962972652516,0.242709799505272,20.98,27.2258608950333,-6.24586089503326,0,-0.887048782171251,1.29499506358122,0.107530330713048,0.06292811334189,20.1960037892967,-11.2491956316319,3.85693748971344,0.41760237676008,688464.810933412,9323971.21454315,688464.810933412,9323971.21454315,"distance_center"
26.5118184359515,-1.22708226782625,0.238709701787991,22.09,21.4828582808535,0.607141719146522,0,0.0865913714628245,1.29201355447161,0.107710872335234,0.0628116415281144,20.5197680350914,-11.3923714590959,3.80040540225565,0.429614376936953,702279.683943419,9303864.74480691,702279.683943419,9303864.74480691,"distance_center"
25.7505552279859,-1.19179669059459,0.257120917719273,25.08,23.6553161928127,1.42468380718733,0,0.201622926542384,1.29110233427573,0.107985034238974,0.0628153601724877,19.944627582469,-11.036683916376,4.09328095888064,0.420967993383678,701975.531060975,9321427.14969387,701975.531060975,9321427.14969387,"distance_center"
26.7313998849677,-1.23290919998564,0.229073214335861,22.91,27.5194440505296,-4.60944405052959,0,-0.657033159189586,1.29089055185027,0.107840693769148,0.0627951150882272,20.707719834693,-11.4326898028391,3.64794640497135,0.428445786383534,696411.971284726,9304160.41158601,696411.971284726,9304160.41158601,"distance_center"
26.5724520018231,-1.23444125831572,0.231317257178001,20.27,28.7496189607221,-8.47961896072211,0,-1.20258387730427,1.29344825370504,0.107332884354593,0.062899673084389,20.5438848641274,-11.5010536215307,3.67755897344102,0.42411332434933,693865.800825437,9314279.05501026,693865.800825437,9314279.05501026,"distance_center"
25.8236503313898,-1.19457910652415,0.25367034845667,44.74,30.4260313727319,14.3139686272681,0,2.0470247992124,1.2932106281057,0.107875191038306,0.0628980392527579,19.9686344746613,-11.0737148646158,4.03304063958635,0.41796507800012,697381.538122525,9324697.55951969,697381.538122525,9324697.55951969,"distance_center"
26.4196276133142,-1.22815900617058,0.235757026935364,20.23,27.262138715337,-7.032138715337,0,-0.996085904786385,1.2946603414388,0.107308837169819,0.062925076196926,20.4066091836513,-11.4450872692525,3.74663077399469,0.423159409567547,693635.592971878,9316149.0138181,693635.592971878,9316149.0138181,"distance_center"
26.3187189272918,-1.22413579973165,0.246150281776194,18.8,23.4044981173483,-4.60449811734835,0,-0.654477833768838,1.29429808593163,0.107859405893263,0.0629367022346346,20.3343566782359,-11.3493653112001,3.91107689212123,0.428505511011464,704453.921233043,9308540.49816862,704453.921233043,9308540.49816862,"distance_center"
26.1776151853084,-1.21088013396138,0.241969129515824,37.6,28.000387769375,9.59961223062498,0,1.36780554480415,1.29520477366498,0.107529025175485,0.0629354033937984,20.2111787398951,-11.2609607683623,3.84472199219537,0.418078404329394,688363.954315575,9323351.01818695,688363.954315575,9323351.01818695,"distance_center"
26.6436336310379,-1.23153507984035,0.233094620922087,10,12.1798452176182,-2.17984521761815,0,-0.314602768600168,1.29040051536197,0.107696584758709,0.0627585051818459,20.6475689631634,-11.4352287270721,3.71415189457882,0.428619450033496,698977.534125468,9305132.00944542,698977.534125468,9305132.00944542,"distance_center"
25.7476690389122,-1.19124506714284,0.260085962765856,25.16,24.8060397384705,0.353960261529533,0,0.0501282679447114,1.28900274987643,0.107739888029787,0.0627173044632283,19.9748751826793,-11.0566763055619,4.14695696812586,0.423649777283859,709552.744131026,9318472.14355264,709552.744131026,9318472.14355264,"distance_center"
26.7670087116734,-1.23980163695479,0.225066167580585,21.76,20.0013225714531,1.75867742854691,0,0.250759184051923,1.29673310899314,0.107910097452498,0.0630857162703299,20.6418796019304,-11.4892087601028,3.56762482676981,0.425013308692492,693014.783123005,9312083.55236124,693014.783123005,9312083.55236124,"distance_center"
25.6455394663056,-1.18362587612372,0.260744208538044,16.46,26.2842683928365,-9.82426839283652,0,-1.41050022568515,1.29190273119861,0.108161574409699,0.0628515689367699,19.8509832412166,-10.9431272851145,4.14857119637473,0.418726249854807,706122.269207491,9324218.21506109,706122.269207491,9324218.21506109,"distance_center"
25.89613288337,-1.20297808872689,0.256080972436658,26.14,20.6859361024036,5.45406389759637,0,0.772753792307948,1.29045047923297,0.107822404437831,0.0627920463287773,20.0675138644316,-11.157032668665,4.07823900332577,0.425215981585257,705303.0411038,9315619.71971373,705303.0411038,9315619.71971373,"distance_center"
25.7060076105949,-1.18975217626173,0.259384240304495,26.18,26.9955071708046,-0.815507170804594,0,-0.115652328221107,1.29377845945077,0.108322604544095,0.0629426440791853,19.8689407933934,-10.9834155231876,4.12096193445855,0.422084107415562,704518.269512409,9320240.93556339,704518.269512409,9320240.93556339,"distance_center"
26.7627071871393,-1.23940030638013,0.227529918014837,11.53,22.4407185918634,-10.9107185918634,0,-1.54452516395185,1.29019243118507,0.10765831419831,0.0628035262880121,20.7431903491769,-11.5123510488666,3.62288443759356,0.426530387307585,696377.572968192,9309618.45223893,696377.572968192,9309618.45223893,"distance_center"
26.181478349307,-1.21449701899881,0.250538614042977,42.38,31.9028028145804,10.4771971854196,0,1.50875095738477,1.29195289708867,0.107571454873279,0.0628252733491393,20.2650409378742,-11.2901421704253,3.98786349325784,0.430493952363008,710042.181226424,9304883.04499364,710042.181226424,9304883.04499364,"distance_center"
26.120839357343,-1.21676549009889,0.250168184689686,7.04,9.09185343633463,-2.05185343633463,0,-0.296972460345119,1.28891861550967,0.107546630675517,0.0627224920542332,20.2657010636891,-11.3138410981004,3.98849242905364,0.426160511596304,703493.123373133,9313328.55158467,703493.123373133,9313328.55158467,"distance_center"
26.4600608355491,-1.23068237031143,0.240637575350696,22.57,27.6115813268791,-5.04158132687905,0,-0.717779611576433,1.29120072888041,0.107649637531316,0.0628057031585585,20.4926006032327,-11.4322946043679,3.83146057203094,0.427624753476165,701805.717359923,9309415.62834931,701805.717359923,9309415.62834931,"distance_center"
26.7819741906686,-1.2390973210363,0.226796663879176,22.51,25.6474505466061,-3.13745054660613,0,-0.446453049859616,1.29091524229494,0.107766594023254,0.0628348411108869,20.7465008648103,-11.4979723750844,3.60940936381043,0.426705891676871,696054.143397836,9309049.69930412,696054.143397836,9309049.69930412,"distance_center"
25.6663751424318,-1.18581834924375,0.261282120858153,15.9,23.8994047755557,-7.99940477555571,0,-1.13560937001495,1.29184688450793,0.108118219469166,0.0628486423805394,19.8679699972403,-10.9677939117554,4.15732322865669,0.421229704770897,708285.244920535,9321452.00538117,708285.244920535,9321452.00538117,"distance_center"
25.6508693750061,-1.18444857577797,0.261592900842246,19.47,23.0060397694522,-3.53603976945224,0,-0.501183687622348,1.2918163830872,0.108124048846995,0.0628465742062605,19.8564360313385,-10.9545340598007,4.16240509759063,0.420322395424448,708771.315901025,9322413.13215209,708771.315901025,9322413.13215209,"distance_center"
25.8568501328714,-1.20003464920389,0.257404912052342,22.11,28.7974363608652,-6.68743636086518,0,-0.950435331191277,1.2904841229365,0.10782702305853,0.0627919558539623,20.0365503715258,-11.1292569818282,4.09932942128764,0.425233408665448,706455.411230442,9315851.86856026,706455.411230442,9315851.86856026,"distance_center"
26.3530168693437,-1.22070087715086,0.23679667529305,25.81,27.4851062366202,-1.67510623662021,0,-0.240142416535865,1.29602738004424,0.107506812965048,0.0629678353587707,20.3336883735004,-11.3546373804954,3.76059735806159,0.421405256297429,689777.239986913,9318620.51349078,689777.239986913,9318620.51349078,"distance_center"
26.7760065880888,-1.23871409709359,0.227301410778928,22.73,24.4584964790139,-1.72849647901389,0,-0.246135244257764,1.29113320287018,0.107803056054717,0.0628400906982818,20.7383765893138,-11.4905285845037,3.61714008132619,0.426932884533236,696440.202696886,9308631.1162759,696440.202696886,9308631.1162759,"distance_center"
25.7024034586398,-1.18864966259112,0.260489812847249,23.61,26.5059910813839,-2.89599108138388,0,-0.412109375229923,1.29129523612468,0.108042571973287,0.0628239964596255,19.9043586157536,-11.0016786983284,4.14634260038925,0.422441837922337,707556.040750607,9320004.82762807,707556.040750607,9320004.82762807,"distance_center"
26.0076298214744,-1.20724863558302,0.247987371515518,27.74,24.7689440287773,2.97105597122268,0,0.42627587203044,1.29741711149252,0.107822365658664,0.0630584686368311,20.0456966314833,-11.196643926408,3.93265768859274,0.420252630897961,694931.435419867,9321361.33869894,694931.435419867,9321361.33869894,"distance_center"
26.3036904133974,-1.21743118749425,0.238174891429545,11.16,16.731877655333,-5.57187765533297,0,-0.793893178281323,1.29518970791361,0.10747445195383,0.062930037254036,20.3087549666909,-11.3276333618081,3.7847568795817,0.420446001038471,688750.658837067,9320026.61777483,688750.658837067,9320026.61777483,"distance_center"
25.8262784089364,-1.19589325156962,0.25371507129963,9.89,20.5656217788294,-10.6756217788294,0,-1.51786117530191,1.29431985202768,0.107974151076395,0.0629505876736026,19.9535519512252,-11.075736550348,4.03038447575957,0.419149101842781,697809.248370419,9323293.29024444,697809.248370419,9323293.29024444,"distance_center"
25.7317016803049,-1.19017250722595,0.257492274828827,42.19,27.602958685488,14.587041314512,0,2.07166084543857,1.29158204656818,0.108033634651516,0.062837609668504,19.9226226074261,-11.0166848599058,4.09774140339221,0.420247873051741,701893.384792728,9322355.06572212,701893.384792728,9322355.06572212,"distance_center"
25.880089891046,-1.2000095314771,0.257759693884026,41.58,32.1285448148125,9.45145518518755,0,1.35499263797579,1.28852197118502,0.107530157242473,0.0626968459448275,20.0850978639074,-11.1597486905107,4.11120671223001,0.42656644193051,709789.292371424,9314148.64084205,709789.292371424,9314148.64084205,"distance_center"
26.3893733187827,-1.22387914421359,0.235946845010858,15.85,26.8628783678108,-11.0128783678108,0,-1.57632504179431,1.29659300673282,0.107508594931748,0.0629960574560705,20.3528579760576,-11.3840120875039,3.74542240481307,0.422183004631788,691178.596519344,9317491.48640741,691178.596519344,9317491.48640741,"distance_center"
26.8026594923578,-1.23366236037314,0.225048503119877,27.63,30.287517850754,-2.65751785075405,0,-0.379908389122075,1.29096230977171,0.107939139247284,0.0628202811541595,20.7617676282876,-11.4292403013042,3.58241795460313,0.427793151041715,692318.346854361,9304216.32117364,692318.346854361,9304216.32117364,"distance_center"
26.6448761962878,-1.23270876744903,0.228125280963595,21.64,26.2190889749178,-4.57908897491778,0,-0.653608593443995,1.29435317733318,0.107615488299721,0.0629386250375907,20.5854759449701,-11.4547523495484,3.62456728006601,0.424125317741037,690762.971947649,9313509.34951384,690762.971947649,9313509.34951384,"distance_center"
25.6426044990693,-1.18357079677265,0.261256139269584,20.01,27.1670245520721,-7.15702455207214,0,-1.01549878116247,1.29182576970413,0.108149626010728,0.0628471368116416,19.8498939256664,-10.9438269962695,4.15700941241908,0.419236945598165,707465.942880885,9323630.09586216,707465.942880885,9323630.09586216,"distance_center"
25.8410457491116,-1.19771563557845,0.258623932648687,9.79,14.830053284887,-5.04005328488696,0,-0.723598199204058,1.28908585479268,0.107620081158477,0.0627240315959642,20.0460238183805,-11.1291092023499,4.12320327740744,0.425981001231535,709930.564019158,9315120.84362668,709930.564019158,9315120.84362668,"distance_center"
26.8431879525371,-1.23576006562213,0.223026483332226,24.61,30.3707677485616,-5.76076774856157,0,-0.820635894490311,1.29300139807993,0.10810718156572,0.0629267191441249,20.7603704005259,-11.4308785755449,3.54422551128741,0.42704541962661,691339.119540513,9306259.99306035,691339.119540513,9306259.99306035,"distance_center"
26.0608509254259,-1.21131584555007,0.253470212735268,16.11,20.6182950326985,-4.50829503269848,0,-0.641311825616265,1.29063211408723,0.107602659207744,0.0627886796533223,20.1923155645765,-11.2573039966552,4.0368775730715,0.427904570940932,707280.957040841,9311094.49826537,707280.957040841,9311094.49826537,"distance_center"
26.5373872007269,-1.2280002410449,0.231299459771489,29.7,31.0954836223115,-1.39548362231148,0,-0.198696910595151,1.29307149794735,0.10741493740425,0.062859720496472,20.5227531832949,-11.4323042094545,3.6796132395223,0.423273778897628,690072.570958026,9315160.68503432,690072.570958026,9315160.68503432,"distance_center"
26.1457507426986,-1.21855057992016,0.248706324215902,37.73,27.3850722079379,10.3449277920621,0,1.46605083877255,1.28778336487455,0.107438301751063,0.062674145067226,20.3029107657759,-11.3418637493318,3.96824438449272,0.425685993567953,702456.264223553,9313886.05006116,702456.264223553,9313886.05006116,"distance_center"
25.9114535268417,-1.20077766254014,0.250825630081077,11.25,22.3154448671791,-11.0654448671791,0,-1.56693721144145,1.29647745102082,0.107931169880072,0.0630315863733816,19.9860425697643,-11.1254020861109,3.97936406986896,0.4190056754317,695594.346853028,9323200.83127492,695594.346853028,9323200.83127492,"distance_center"
26.8079773484925,-1.23496455213332,0.225059165282618,29.45,30.7565773162543,-1.30657731625426,0,-0.187286149365261,1.29129838607697,0.107947555443138,0.0628392560024479,20.7604823467149,-11.4404124027046,3.58150588660455,0.427537017013368,693317.405263391,9305560.34449307,693317.405263391,9305560.34449307,"distance_center"
26.2533770521224,-1.21831927777005,0.248428555914269,17.77,26.1482343422212,-8.3782343422212,0,-1.19939131552902,1.2938200125554,0.107736871505892,0.062904176840821,20.2913672669739,-11.3082852763496,3.94931733297961,0.430250009745201,707913.422683685,9305033.12591794,707913.422683685,9305033.12591794,"distance_center"
25.8421779520971,-1.19546909127345,0.253068415775163,24.05,30.1515019736213,-6.10150197362131,0,-0.873784123152338,1.29282992704401,0.107805818906914,0.0628774166050484,19.9888457186197,-11.089096148935,4.02479028940964,0.417891405140043,696936.872398165,9324740.83361921,696936.872398165,9324740.83361921,"distance_center"
26.0999218395336,-1.21762332436212,0.247959084488304,14.16,18.0447631248075,-3.88476312480754,0,-0.552084816200835,1.29070595453642,0.107588700136318,0.0628094944497108,20.2214313398033,-11.3173904212929,3.9477962155361,0.424250495882442,700425.325991657,9315928.71748666,700425.325991657,9315928.71748666,"distance_center"
26.4446689432505,-1.23564497192175,0.236977824444687,28.99,19.0933479141507,9.89665208584928,0,1.40858683249008,1.29216908385103,0.107178806311995,0.0628755450397853,20.4653317230264,-11.5288181912086,3.76899833305201,0.424505778515015,697513.392938634,9314522.87556463,697513.392938634,9314522.87556463,"distance_center"
26.3026304547674,-1.22920503805018,0.241622459825666,26.58,30.1672695778925,-3.58726957789248,0,-0.509539906794615,1.29066810733102,0.107240232747612,0.0628080076215805,20.3790814271833,-11.4621630945458,3.84700086781046,0.424426944294172,698748.340445875,9315071.23195277,698748.340445875,9315071.23195277,"distance_center"
